id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,year
8163,Daniel Maldini,8,142,1,0.5494755879044533,0,0.05020759999752045,3,1,1,0,M S,AC Milan,1,0.5494755879044533,0.713204987347126,0.1135220006108284,serie_a,2021
8297,Alexis Saelemaekers,36,1866,1,3.180294256657362,3,4.113712633028626,39,38,2,0,F M S,AC Milan,1,3.180294256657362,14.044270288199186,8.275666370987892,serie_a,2021
8311,Janis Antiste,18,798,1,1.22020323574543,0,0.29318455373868346,11,6,0,0,F M S,Spezia,1,1.22020323574543,1.5382812852039933,0.3680864693596959,serie_a,2021
8313,Pierre Kalulu Kyatengwa,28,1936,1,0.40486850403249264,2,0.9083080850541592,5,7,4,0,D S,AC Milan,1,0.40486850403249264,5.9071091348305345,5.14138310495764,serie_a,2021
8589,Flavio Junior Bianchi,7,320,1,0.8268589004874229,0,0.10605619847774506,10,3,0,0,F S,Genoa,1,0.8268589004874229,1.3699676170945168,0.4752371050417423,serie_a,2021
8828,Ivan Ilic,32,2544,1,2.436852065846324,4,1.610640867613256,22,19,5,1,M S,Verona,1,2.436852065846324,10.802346589975059,8.275647551752627,serie_a,2021
9019,Lucas Martínez Quarta,20,1431,1,1.37527428381145,0,0.5826911982148886,16,5,8,0,D S,Fiorentina,1,1.37527428381145,5.396032679826021,5.226887412369251,serie_a,2021
9071,Matteo Cancellieri,12,202,1,0.3565588854253292,0,0.19913189858198166,4,4,1,0,M S,Verona,1,0.3565588854253292,0.30747369676828384,0.062311701476573944,serie_a,2021
9107,Giorgio Scalvini,18,763,1,1.8677612878382206,0,0.8144824262708426,15,5,1,0,D M S,Atalanta,1,1.8677612878382206,2.716971142217517,2.027929523959756,serie_a,2021
9233,Joakim Maehle,26,1466,1,2.485087465494871,1,1.1485345046967268,21,16,2,0,D M S,Atalanta,1,2.485087465494871,8.260542530566454,5.316079888492823,serie_a,2021
9344,Viktor Kovalenko,26,1313,1,0.32066620141267776,4,1.4791243812069297,9,17,4,0,F M S,Spezia,1,0.32066620141267776,4.2041265135630965,3.162253500893712,serie_a,2021
9518,Edoardo Bove,11,56,1,0.016656700521707535,0,0.0,1,0,0,0,S,Roma,1,0.016656700521707535,0.3930920884013176,0.3930920884013176,serie_a,2021
9841,Andrea Cambiaso,26,1799,1,0.6484461026266217,4,2.0022331327199936,14,15,3,1,D M S,Genoa,1,0.6484461026266217,3.506264320574701,1.1781919058412313,serie_a,2021
9843,Caleb Ekuban,30,1712,1,3.9616252947598696,2,2.6464822944253683,38,17,2,0,F M S,Genoa,1,3.9616252947598696,6.922296969220042,1.4489000923931599,serie_a,2021
9849,Petar Stojanovic,33,2748,1,0.5318412985652685,1,2.4451792165637016,11,34,9,1,D S,Empoli,1,0.5318412985652685,8.422318620607257,6.5711854957044125,serie_a,2021
9852,Leonardo Mancuso,8,432,1,1.8772080391645432,0,0.13707619905471802,12,3,0,0,F S,Empoli,1,1.8772080391645432,2.262929528951645,0.3229048028588295,serie_a,2021
9854,Kristjan Asllani,23,1334,1,0.7426949171349406,1,0.9284102972596884,17,6,2,0,M S,Empoli,1,0.7426949171349406,3.2731244610622525,2.3955240547657013,serie_a,2021
9865,Andrea Schiavone,14,552,1,0.47470391541719437,0,0.5141424993053079,2,11,1,0,M S,Salernitana,1,0.47470391541719437,1.0916390903294086,0.49419450014829636,serie_a,2021
9866,Nadir Zortea,29,1383,1,0.5093186926096678,2,1.558291520923376,16,16,3,0,D M S,Salernitana,1,0.5093186926096678,3.9414324797689915,2.8364300904795527,serie_a,2021
9882,Dennis Johnsen,27,1458,1,1.7242124937474728,2,3.240261210128665,15,24,2,0,F M S,Venezia,1,1.7242124937474728,5.408687021583319,1.0643508043140173,serie_a,2021
9883,Francesco Forte,12,394,1,1.265053890645504,0,0.4483823999762535,11,4,3,0,F S,Venezia,1,1.265053890645504,1.3781151003204286,0.10123571334406734,serie_a,2021
9904,Gianluca Busio,29,1961,1,0.7105171512812376,2,1.5203611855395138,14,15,8,0,M S,Venezia,1,0.7105171512812376,4.38904176466167,3.1134350541979074,serie_a,2021
9952,Ridgeciano Haps,25,2070,1,0.5123381335288286,1,0.6422964530065656,11,13,6,0,D M S,Venezia,1,0.5123381335288286,4.064136115834117,3.1790486983954906,serie_a,2021
9985,Johan Vásquez,28,2292,1,0.9442784925922751,0,0.09273569751530886,15,4,7,0,D S,Genoa,1,0.9442784925922751,3.77454925281927,3.4447634476237,serie_a,2021
10008,Cedric Gondo,14,716,1,1.5368833667598665,0,0.6315701045095921,19,12,1,0,F S,Salernitana,1,1.5368833667598665,1.9584856606088579,0.8101498037576675,serie_a,2021
10023,David Strelec,10,512,1,0.2832682989537716,0,0.8686305768787861,4,7,0,0,F M S,Spezia,1,0.2832682989537716,1.9697608165442944,0.8178627975285053,serie_a,2021
10084,Cristian Volpato,3,31,1,0.0682625025510788,0,0.02338089980185032,1,1,0,0,S,Roma,1,0.0682625025510788,0.16575400531291962,0.16575400531291962,serie_a,2021
10366,Albert Gudmundsson,12,604,1,1.186206005513668,0,0.82218898832798,9,13,3,0,M S,Genoa,1,1.186206005513668,3.084912228398025,1.5265162205323577,serie_a,2021
10378,Jovane Cabral,3,198,1,0.8664800133556128,0,0.03923970088362694,6,1,0,0,F S,Lazio,1,0.8664800133556128,1.2300002127885818,0.4138472005724907,serie_a,2021
10505,Moustapha Cissé,3,28,1,0.4606040045619011,0,0.0,3,0,0,0,S,Atalanta,1,0.4606040045619011,0.42309440672397614,0.0,serie_a,2021
82,Nadiem Amiri,13,689,0,0.8248426914215088,1,1.908687002491206,16,20,0,0,M S,Genoa,0,0.8248426914215088,2.942048020195216,0.6934649194590747,serie_a,2021
257,Jeremy Toljan,20,1394,0,0.0898963026702404,0,1.2423426304012537,3,14,2,0,D S,Sassuolo,0,0.0898963026702404,6.638183988630772,5.525183925405145,serie_a,2021
308,Ricardo Rodríguez,34,2480,0,0.29899670369923115,1,1.965804842300713,9,21,3,0,D S,Torino,0,0.29899670369923115,5.962701324373484,5.698368975892663,serie_a,2021
329,Franck Ribéry,23,1422,0,0.89850870706141,3,3.7509189788252115,12,30,3,0,F M S,Salernitana,0,0.89850870706141,5.683315388858318,2.9311634823679924,serie_a,2021
451,Matija Nastasic,5,209,0,0.07294020056724548,0,0.03308970108628273,1,1,1,0,D S,Fiorentina,0,0.07294020056724548,0.3383122868835926,0.3052225857973099,serie_a,2021
475,Lucas Leiva,35,1688,0,0.0946264024823904,1,0.33982880413532257,3,6,9,0,M S,Lazio,0,0.0946264024823904,6.712816031649709,6.398229727521539,serie_a,2021
504,Aaron Ramsey,3,97,0,0.0,0,0.15081000328063965,0,2,0,0,M S,Juventus,0,0.0,0.9046973958611488,0.7538869976997375,serie_a,2021
505,David Ospina,31,2790,0,0.0,0,0.0,0,0,1,0,GK,Napoli,0,0.0,3.2416265718638897,3.2416265718638897,serie_a,2021
560,Sergio Romero,16,1440,0,0.0,0,0.09384769946336746,0,1,2,0,GK,Venezia,0,0.0,0.6044665966182947,0.5106188971549273,serie_a,2021
570,Valon Behrami,10,287,0,0.07484260201454163,0,0.14452800154685974,1,1,3,0,M S,Genoa,0,0.07484260201454163,0.3581676036119461,0.13879700005054474,serie_a,2021
621,Aleksandar Kolarov,3,38,0,0.013042500242590904,0,0.0,1,0,0,0,S,Inter,0,0.013042500242590904,0.5067075081169605,0.4936650078743696,serie_a,2021
703,Fikayo Tomori,31,2722,0,1.9482456389814615,0,0.05771327065303922,12,4,4,0,D S,AC Milan,0,1.9482456389814615,9.618878487497568,9.56257788464427,serie_a,2021
725,Ola Aina,21,1443,0,0.34425629675388336,0,1.7560260985046625,10,16,4,0,D M S,Torino,0,0.34425629675388336,4.156057491898537,2.476152328774333,serie_a,2021
934,Axel Tuanzebe,1,7,0,0.0,0,0.0,0,0,0,0,S,Napoli,0,0.0,0.08473429828882217,0.08473429828882217,serie_a,2021
1093,Mattia Perin,5,409,0,0.0,0,0.0,0,0,0,0,GK,Juventus,0,0.0,0.025746800005435944,0.025746800005435944,serie_a,2021
1096,Armando Izzo,11,528,0,1.1593852136284113,0,0.0,5,0,4,0,D S,Torino,0,1.1593852136284113,0.5061224848031998,0.5061224848031998,serie_a,2021
1098,Miguel Veloso,22,1347,0,0.5521616050973535,3,1.9493830800056458,17,26,5,1,M S,Verona,0,0.5521616050973535,6.228239044547081,5.0611922442913055,serie_a,2021
1099,Tomás Rincón,24,1332,0,0.1758349984884262,0,0.11146389972418547,2,6,5,0,M S,"Sampdoria,Torino",0,0.1758349984884262,2.3455941630527377,2.0708911791443825,serie_a,2021
1105,Riccardo Fiamozzi,10,627,0,0.0,1,1.107400394976139,0,6,1,0,D S,Empoli,0,0.0,2.241429228335619,1.8455160073935986,serie_a,2021
1114,Davide Biraschi,14,938,0,0.07617250923067331,0,0.11348500289022923,3,3,4,0,D M S,Genoa,0,0.07617250923067331,0.887327903881669,0.7308453097939491,serie_a,2021
1115,Goran Pandev,20,820,0,0.49071860685944557,1,0.9130786843597889,7,10,1,0,F S,Genoa,0,0.49071860685944557,2.16896840184927,0.9140897784382105,serie_a,2021
1142,Samir,17,1430,0,1.144122315570712,0,0.09820829890668392,7,3,5,0,D,Udinese,0,1.144122315570712,3.225586051121354,3.117192044854164,serie_a,2021
1175,Vincenzo Fiorillo,1,90,0,0.0,0,0.0,0,0,0,0,GK,Salernitana,0,0.0,0.0,0.0,serie_a,2021
1182,Daniele Baselli,15,402,0,1.5297614578157663,1,0.8354044994339347,6,9,1,0,M S,"Cagliari,Torino",0,1.5297614578157663,2.5276450365781784,0.5174034088850021,serie_a,2021
1183,Marco Benassi,18,505,0,0.9258521292358637,0,0.596231184899807,10,5,2,0,D M S,"Empoli,Fiorentina",0,0.9258521292358637,2.86757880076766,1.6132632549852133,serie_a,2021
1190,Joel Obi,21,1145,0,1.7912557609379292,1,1.5770796854048967,10,14,4,0,D M S,Salernitana,0,1.7912557609379292,3.7201914116740227,0.8556295000016689,serie_a,2021
1195,Daniele Padelli,3,270,0,0.0,0,0.0,0,0,0,0,GK,Udinese,0,0.0,0.08786919713020325,0.08786919713020325,serie_a,2021
1214,Thomas Strakosha,23,2070,0,0.0,0,0.0246869008988142,0,1,2,0,GK,Lazio,0,0.0,2.3877945225685835,2.3877945225685835,serie_a,2021
1226,Karol Linetty,16,907,0,0.7249437030404806,1,1.2237114701420069,13,16,2,0,F M S,Torino,0,0.7249437030404806,2.5725089088082314,1.4102649968117476,serie_a,2021
1244,Wojciech Szczesny,33,2970,0,0.0,0,0.08960097702220082,0,3,2,0,GK,Juventus,0,0.0,4.171329610049725,4.09042302146554,serie_a,2021
1246,Kostas Manolas,4,312,0,0.0,0,0.0,0,0,1,0,D S,Napoli,0,0.0,0.683130294084549,0.683130294084549,serie_a,2021
1256,Kevin Strootman,10,641,0,0.022640500217676163,0,0.13708540052175522,1,3,4,0,M S,Cagliari,0,0.022640500217676163,1.5190749000757933,1.3819897938519716,serie_a,2021
1264,Edoardo Goldaniga,12,941,0,0.7447349084541202,0,0.14908719807863235,5,4,3,0,D S,"Cagliari,Sassuolo",0,0.7447349084541202,1.4442505985498428,1.1334620080888271,serie_a,2021
1273,Mato Jajalo,22,605,0,0.29065159894526005,1,1.1888845320791006,5,8,2,0,M S,Udinese,0,0.29065159894526005,3.2163876444101334,2.601545611396432,serie_a,2021
1281,Giuseppe Pezzella,21,1070,0,0.49907630681991577,2,0.8740832135081291,9,9,3,0,D M S,Atalanta,0,0.49907630681991577,4.727848378941417,3.587828394025564,serie_a,2021
1289,Alex Sandro,28,1777,0,1.0741782924160361,1,1.8968807011842728,9,23,3,0,D S,Juventus,0,1.0741782924160361,7.677789393812418,5.464324567466974,serie_a,2021
1296,Stefano Sturaro,25,1802,0,0.3811079990118742,0,0.9531399104744196,9,8,11,0,F M S,Genoa,0,0.3811079990118742,3.92455318197608,2.6455230321735144,serie_a,2021
1301,Daniele Rugani,12,876,0,0.14300750195980072,0,0.014195299707353115,2,1,2,0,D S,Juventus,0,0.14300750195980072,2.0401200875639915,2.0401200875639915,serie_a,2021
1302,Emil Audero,29,2567,0,0.0,0,0.3043194077908993,0,2,2,0,GK,Sampdoria,0,0.0,2.5390619160607457,2.234742329455912,serie_a,2021
1305,Lukasz Skorupski,36,3240,0,0.0,0,0.0,0,0,4,0,GK,Bologna,0,0.0,4.630526144057512,4.630526144057512,serie_a,2021
1311,Rade Krunic,28,1407,0,0.6930702179670334,2,2.0759631283581257,10,17,2,0,M S,AC Milan,0,0.6930702179670334,4.754886619746685,3.326757125556469,serie_a,2021
1316,Frederic Veseli,9,607,0,0.013187499716877937,0,0.0,1,0,1,1,D S,Salernitana,0,0.013187499716877937,0.19615449849516153,0.1829669987782836,serie_a,2021
1358,Leonardo Capezzi,5,172,0,0.0,0,0.0,0,0,0,0,M S,Salernitana,0,0.0,0.19139359891414642,0.19139359891414642,serie_a,2021
1360,Diego Falcinelli,6,59,0,0.24223099648952484,0,0.0,5,0,0,0,S,Bologna,0,0.24223099648952484,0.13793659955263138,0.06272689998149872,serie_a,2021
1374,José Reina,15,1350,0,0.0,1,0.25456899404525757,0,1,3,0,GK,Lazio,0,0.0,2.1695396844297647,1.9149702955037355,serie_a,2021
1377,Nikola Maksimovic,14,1115,0,0.08808539900928736,0,0.05432960018515587,3,2,2,0,D S,Genoa,0,0.08808539900928736,1.554725892841816,1.554725892841816,serie_a,2021
1380,Amadou Diawara,4,169,0,0.0216389000415802,0,0.01571580022573471,1,1,0,0,M S,Roma,0,0.0216389000415802,0.40562319941818714,0.38990739919245243,serie_a,2021
1387,Faouzi Ghoulam,14,313,0,0.11994539946317673,0,0.23742999881505966,3,7,1,0,D S,Napoli,0,0.11994539946317673,1.3477056063711643,1.3230045102536678,serie_a,2021
1390,Marko Rog,8,302,0,0.2535246051847935,1,0.12697320245206356,7,4,0,0,M S,Cagliari,0,0.2535246051847935,0.7108764126896858,0.38733828999102116,serie_a,2021
1392,Luigi Sepe,16,1398,0,0.0,0,0.0,0,0,2,0,GK,Salernitana,0,0.0,1.3489932045340538,1.3489932045340538,serie_a,2021
1394,Lorenzo Tonelli,14,858,0,0.6913956087082624,0,0.311770997941494,7,6,4,0,D S,Empoli,0,0.6913956087082624,1.8676618076860905,1.7504743095487356,serie_a,2021
1395,Vlad Chiriches,29,2311,0,0.509023817256093,0,0.02318600006401539,9,2,4,0,D S,Sassuolo,0,0.509023817256093,7.574807983823121,7.524773389101028,serie_a,2021
1416,Ciprian Tatarusanu,6,540,0,0.0,0,0.0,0,0,0,0,GK,AC Milan,0,0.0,0.07135549932718277,0.07135549932718277,serie_a,2021
1431,Sebastien De Maio,2,180,0,0.0,0,0.2945779860019684,0,1,0,0,D,Udinese,0,0.0,0.38779584877192974,0.093218257650733,serie_a,2021
1432,Luca Lezzerini,6,499,0,0.0,0,0.0,0,0,2,0,GK,Venezia,0,0.0,0.6447939872741699,0.6447939872741699,serie_a,2021
1448,Erick Pulgar,6,345,0,0.07352050207555294,1,0.666297709569335,3,7,2,0,M S,Fiorentina,0,0.07352050207555294,1.1571896970272064,0.9210153073072433,serie_a,2021
1458,Ibrahima Mbaye,6,101,0,0.0,0,0.0,0,0,0,0,D S,Bologna,0,0.0,0.0,0.0,serie_a,2021
1460,Andrea Consigli,37,3325,0,0.0,0,0.062084998935461044,0,1,2,0,GK,Sassuolo,0,0.0,7.084045751951635,7.021960756741464,serie_a,2021
1464,Federico Peluso,2,6,0,0.0,0,0.0,0,0,0,0,S,Sassuolo,0,0.0,0.0,0.0,serie_a,2021
1466,Francesco Magnanelli,12,253,0,0.032394660636782646,0,0.009372400119900703,2,1,1,0,M S,Sassuolo,0,0.032394660636782646,2.2858413085341454,2.2769290059804916,serie_a,2021
1480,Gianluca Pegolo,1,90,0,0.0,0,0.0,0,0,0,0,GK,Sassuolo,0,0.0,0.0,0.0,serie_a,2021
1483,Etrit Berisha,10,900,0,0.0,0,0.0,0,0,1,0,GK,Torino,0,0.0,0.2374525023624301,0.2374525023624301,serie_a,2021
1485,Andrea Masiello,7,521,0,0.050185199826955795,0,0.0295282993465662,2,1,3,0,D S,Genoa,0,0.050185199826955795,0.7174411062151194,0.7174411062151194,serie_a,2021
1500,Leonardo Spinazzola,3,135,0,0.03592899814248085,0,0.1006689965724945,2,1,1,0,D M S,Roma,0,0.03592899814248085,0.3970690071582794,0.36114001274108887,serie_a,2021
1501,Marco Sportiello,5,450,0,0.0,0,0.0,0,0,0,0,GK,Atalanta,0,0.0,0.4756461977958679,0.4756461977958679,serie_a,2021
1504,Alberto Grassi,30,2200,0,0.9566601058468223,2,1.8989892406389117,24,15,4,1,M S,Cagliari,0,0.9566601058468223,5.920044085010886,3.972688978537917,serie_a,2021
1505,Samir Handanovic,37,3330,0,0.0,0,0.0,0,0,1,0,GK,Inter,0,0.0,8.01733011007309,8.01733011007309,serie_a,2021
1510,Gary Medel,33,2837,0,0.4289099872112274,1,0.38647609762847424,2,3,8,1,D S,Bologna,0,0.4289099872112274,7.45470514614135,7.409620163030922,serie_a,2021
1515,Cristian Ansaldi,19,671,0,0.27956870198249817,3,2.760784862563014,7,17,2,0,D S,Torino,0,0.27956870198249817,2.6532164216041565,1.8015333656221628,serie_a,2021
1522,Andrea Ranocchia,6,337,0,0.8782170116901398,0,0.0,2,0,1,0,D S,Inter,0,0.8782170116901398,2.3562569618225098,2.3562569618225098,serie_a,2021
1539,Diego Perotti,11,254,0,1.5596918929368258,0,0.23298079799860716,10,5,1,0,M S,Salernitana,0,0.7983929011970758,1.6529399203136563,0.7433447949588299,serie_a,2021
1541,Stefan de Vrij,30,2413,0,2.257809321396053,0,0.0,21,0,3,0,D S,Inter,0,2.257809321396053,13.359213259071112,13.179013293236494,serie_a,2021
1542,Stefan Radu,10,553,0,0.05281120166182518,0,0.0,2,0,2,0,D S,Lazio,0,0.05281120166182518,1.119432583451271,1.100082591176033,serie_a,2021
1555,Bartlomiej Dragowski,7,556,0,0.0,0,0.0,0,0,0,1,GK,Fiorentina,0,0.0,1.219416406005621,1.219416406005621,serie_a,2021
1569,Valerio Verre,19,726,0,1.5020008776336908,1,0.7400472164154053,20,13,2,1,M S,"Empoli,Sampdoria",0,1.5020008776336908,5.775079570710659,4.063151307404041,serie_a,2021
1576,Giorgio Chiellini,21,1345,0,0.8362672217190266,0,0.41007330641150475,4,7,2,0,D S,Juventus,0,0.8362672217190266,3.0758681651204824,2.7377726659178734,serie_a,2021
1597,Cristian Molinaro,8,549,0,0.0,1,0.2662232965230942,0,5,0,0,D S,Venezia,0,0.0,1.0676009953022003,0.895210687071085,serie_a,2021
1599,Norbert Gyömbér,31,2577,0,0.6787880966439843,0,0.7209518067538738,9,7,9,0,D S,Salernitana,0,0.6787880966439843,2.9463126799091697,2.79034907463938,serie_a,2021
1601,Riccardo Marchizza,19,1355,0,0.33188899233937263,1,1.6436256654560566,8,12,4,0,D S,Empoli,0,0.33188899233937263,3.6504641138017178,2.9439468318596482,serie_a,2021
1605,Diego Farias,4,59,0,0.03161169961094856,0,0.0,1,0,0,0,S,Cagliari,0,0.03161169961094856,0.0680432990193367,0.03643159940838814,serie_a,2021
1639,Sebastiano Luperto,24,1963,0,0.7671998981386423,2,0.31627029832452536,9,9,6,1,D S,Empoli,0,0.7671998981386423,3.503214285708964,3.3580684773623943,serie_a,2021
1642,Simone Zaza,10,102,0,1.1122219264507294,0,0.0,8,0,1,0,S,Torino,0,1.1122219264507294,1.1754547208547592,0.1311269998550415,serie_a,2021
1748,Lys Mousset,6,156,0,0.07716069743037224,1,0.2179717980325222,2,3,2,0,F M S,Salernitana,0,0.07716069743037224,0.4801206961274147,0.23687969893217087,serie_a,2021
1750,Ainsley Maitland-Niles,8,500,0,0.2670712936669588,0,0.35093370638787746,3,5,0,0,D M S,Roma,0,0.2670712936669588,2.0108485724776983,1.4937861803919077,serie_a,2021
1763,Stefano Okaka,2,17,0,0.044648900628089905,1,0.34975799918174744,1,1,1,0,S,Udinese,0,0.044648900628089905,0.42321830429136753,0.028811300173401833,serie_a,2021
1792,Mário Rui,34,3016,0,1.7086689919233322,6,4.273376990109682,32,41,7,0,D,Napoli,0,1.7086689919233322,14.523830845952034,10.532133573666215,serie_a,2021
1810,Roberto Soriano,35,2654,0,2.627323974855244,4,4.633131613023579,23,48,5,2,M S,Bologna,0,2.627323974855244,13.154801623895764,8.288509642705321,serie_a,2021
1830,Ionut Radu,1,90,0,0.0,0,0.0,0,0,0,0,GK,Inter,0,0.0,0.32020100951194763,0.32020100951194763,serie_a,2021
1886,Giacomo Satalino,1,5,0,0.0,0,0.0,0,0,0,0,S,Sassuolo,0,0.0,0.0,0.0,serie_a,2021
1892,Alex Meret,7,630,0,0.0,0,0.0,0,0,0,0,GK,Napoli,0,0.0,1.0703408867120743,1.0703408867120743,serie_a,2021
1896,Riccardo Gagliolo,17,1128,0,0.3534891987219453,1,0.46781593654304743,8,2,2,0,D S,Salernitana,0,0.3534891987219453,2.7531115179881454,2.0739719923585653,serie_a,2021
1898,Stefano Sabelli,7,352,0,0.16777099668979645,0,0.10651499778032303,3,2,3,0,D S,Genoa,0,0.16777099668979645,0.9534814208745956,0.6791955083608627,serie_a,2021
1908,Vid Belec,23,1932,0,0.0,0,0.0,0,0,1,0,GK S,Salernitana,0,0.0,0.9733434906229377,0.9733434906229377,serie_a,2021
1926,Boris Radunovic,3,270,0,0.0,0,0.0,0,0,0,0,GK,Cagliari,0,0.0,0.03128119930624962,0.03128119930624962,serie_a,2021
1989,Francesco Bardi,2,179,0,0.0,0,0.0,0,0,0,0,GK,Bologna,0,0.0,0.0749066025018692,0.0749066025018692,serie_a,2021
1997,Andrea Favilli,1,33,0,0.0,0,0.0,0,0,0,0,S,Genoa,0,0.0,0.0,0.0,serie_a,2021
1998,Francesco Cassata,1,5,0,0.0,0,0.0,0,0,0,0,S,Genoa,0,0.0,0.0,0.0,serie_a,2021
2005,Jacopo Dezi,1,14,0,0.011213799938559532,0,0.018220199272036552,1,1,0,0,S,Venezia,0,0.011213799938559532,0.029433999210596085,0.0,serie_a,2021
2040,Paolo Ghiglione,13,589,0,0.3559934999793768,1,0.9425588175654411,8,7,3,0,D S,Genoa,0,0.3559934999793768,1.7940595354884863,0.5793926082551479,serie_a,2021
2252,Borja Mayoral,5,89,0,0.14179399609565735,0,0.0,1,0,0,0,F S,Roma,0,0.14179399609565735,0.16395839676260948,0.022164400666952133,serie_a,2021
2264,Diego Godín,11,820,0,0.2729056002572179,1,0.1548978015780449,7,2,3,0,D S,Cagliari,0,0.2729056002572179,0.6229694038629532,0.36922599747776985,serie_a,2021
2303,Samu Castillejo,5,123,0,0.12445150315761566,0,0.1841271072626114,2,2,1,0,M S,AC Milan,0,0.12445150315761566,0.5269022062420845,0.2542951051145792,serie_a,2021
2371,Cristiano Ronaldo,1,28,0,0.20496900379657745,0,0.03537699952721596,1,1,1,0,S,Juventus,0,0.20496900379657745,0.05131009966135025,0.015933100134134293,serie_a,2021
2437,Gonzalo Escalante,1,8,0,0.0,0,0.0,0,0,0,0,S,Lazio,0,0.0,0.0,0.0,serie_a,2021
3014,Stefan Strandberg,11,933,0,0.38650590740144253,0,0.4394097104668617,9,2,0,1,D,Salernitana,0,0.38650590740144253,1.6413101945072412,1.2730201873928308,serie_a,2021
3066,Aleksandr Kokorin,6,40,0,0.0,0,0.0,0,0,1,0,S,Fiorentina,0,0.0,0.06694599986076355,0.06694599986076355,serie_a,2021
3209,Jean-Daniel Akpa-Akpro,10,310,0,0.22260170057415962,0,0.025791999883949757,3,2,1,0,M S,Lazio,0,0.22260170057415962,0.19914789590984583,0.08696720097213984,serie_a,2021
3259,Adam Ounas,15,296,0,0.58317069709301,0,0.7548049874603748,13,12,1,0,M S,Napoli,0,0.58317069709301,2.071938708424568,1.1636446984484792,serie_a,2021
3291,Adrien Rabiot,32,2303,0,1.6153665278106928,2,2.410898270085454,26,21,5,0,M S,Juventus,0,1.6153665278106928,7.945747874677181,5.336479272693396,serie_a,2021
3301,Salvatore Sirigu,37,3330,0,0.0,0,0.0,0,0,0,0,GK,Genoa,0,0.0,1.9620794896036386,1.9620794896036386,serie_a,2021
3334,Lassana Coulibaly,31,2355,0,1.0383487017825246,0,0.21805849485099316,22,10,3,0,M S,Salernitana,0,1.0383487017825246,4.34406553208828,3.266938244458288,serie_a,2021
3356,Adama Soumaoro,28,2261,0,1.4297180324792862,0,0.0,8,0,6,2,D S,Bologna,0,1.4297180324792862,6.943343936465681,6.54607695247978,serie_a,2021
3429,Tiemoué Bakayoko,14,482,0,0.49394899792969227,0,0.4099559858441353,4,3,3,0,M S,AC Milan,0,0.49394899792969227,2.4602309186011553,1.9682861976325512,serie_a,2021
3544,Jeremie Boga,27,1429,0,2.454997547902167,2,2.474126199260354,36,27,0,0,F M S,"Atalanta,Sassuolo",0,2.454997547902167,7.190248288214207,3.2172809094190598,serie_a,2021
3550,Koffi Djidji,25,1753,0,0.9496477162465453,0,0.06553429923951626,10,3,4,1,D S,Torino,0,0.9496477162465453,4.114658735692501,3.94366554915905,serie_a,2021
3586,Jean-Pierre Nsamé,11,221,0,0.6355701759457588,1,0.4312663897871971,5,4,0,0,F S,Venezia,0,0.6355701759457588,0.8857215940952301,0.10280720144510269,serie_a,2021
3632,Kevin Malcuit,8,284,0,0.036075301468372345,1,0.40054991096258163,1,2,3,0,D S,Napoli,0,0.036075301468372345,0.8234610836952925,0.3868351932615042,serie_a,2021
3674,Abdoulaye Touré,8,448,0,0.12363509181886911,0,0.0774196982383728,4,2,1,0,M S,Genoa,0,0.12363509181886911,0.5355324121192098,0.34445820935070515,serie_a,2021
3737,Mike Maignan,32,2880,0,0.0,1,0.23241499811410904,0,2,1,0,GK,AC Milan,0,0.0,4.1196687035262585,3.887254100292921,serie_a,2021
3821,Rolando Mandragora,21,1316,0,0.9883431065827608,2,3.088746013119817,23,31,5,1,M S,Torino,0,0.9883431065827608,6.372006334364414,4.3899502996355295,serie_a,2021
3927,Alessio Cragno,35,3150,0,0.0,0,0.0,0,0,3,0,GK,Cagliari,0,0.0,0.9792421106249094,0.9792421106249094,serie_a,2021
3951,Kevin Bonifazi,22,1202,0,0.8662743829190731,0,0.8927247822284698,9,4,2,1,D S,Bologna,0,0.8662743829190731,3.330414302647114,3.242019385099411,serie_a,2021
3985,Sebastian Giovinco,2,34,0,0.06130329892039299,0,0.0,1,0,0,0,S,Sampdoria,0,0.06130329892039299,0.06130329892039299,0.0,serie_a,2021
4536,Nani,10,276,0,0.0812763012945652,1,0.6885989997535944,3,6,1,0,F M S,Venezia,0,0.0812763012945652,0.8816940002143383,0.5243286024779081,serie_a,2021
4699,Simon Kjaer,11,803,0,0.4025834947824478,0,0.37776198983192444,5,2,2,0,D S,AC Milan,0,0.4025834947824478,1.9413573993369937,1.5635959906503558,serie_a,2021
4897,Zinho Vanheusden,14,991,0,0.1878612982109189,0,0.1197040006518364,7,1,3,0,D S,Genoa,0,0.1878612982109189,1.3728188341483474,1.3308900743722916,serie_a,2021
4907,Bartosz Bereszynski,35,2965,0,0.6542012002319098,3,1.851365259848535,6,21,12,0,D M,Sampdoria,0,0.6542012002319098,5.2022155513986945,4.298130807466805,serie_a,2021
4912,Paolo Faragò,1,15,0,0.4427419900894165,0,0.0,2,0,0,0,S,Cagliari,0,0.4427419900894165,0.4427419900894165,0.0,serie_a,2021
4920,Matteo Gabbia,8,545,0,0.012990100309252739,0,0.05674640089273453,1,1,3,0,D S,AC Milan,0,0.012990100309252739,1.1197961047291756,1.0630500987172127,serie_a,2021
4940,Francesco Rossi,1,36,0,0.0,0,0.0,0,0,0,0,S,Atalanta,0,0.0,0.0,0.0,serie_a,2021
